id,Category,name,subtitle,price,discount_price,main_image_url,secondary_image_url,nutritional_info
1989,Leche y bebidas vegetales,Leche desnatada Asturiana,"Botella 1,5 L","1,76 €","1,76 €",https://prod-mercadona.imgix.net/images/07d5b8bb632c61e26af7718493c7fcc6.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/afcbccbb5330a18cd82e09d2e64d656b.jpg?fit=crop&h=600&w=600,"Leche desnatada Asturiana, Botella, 1,5 Litros, Precio anterior: 1,76€ por Unidad, Precio actual: 1,65€ por Unidad"
3614,Champú,Champú anticaspa Citric Ultrex cabello graso,Bote 360 ml,"2,30 €",,https://prod-mercadona.imgix.net/images/6dd47afcb7700ee1ca3762136ce9bc4a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/20f8aa88d581e98e351d9ccaa4a9cd97.jpg?fit=crop&h=600&w=600,"Champú anticaspa Citric Ultrex cabello graso, Bote, 360 Mililitros, 2,30€ por Unidad"
1863,Otras salsas,Guacamole Hacendado,Tarrina 200 g,"1,80 €",,https://prod-mercadona.imgix.net/images/534186c0a94952f5b363f467580cf747.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/bee77be8e6c3e2c07d57b41fba0a3169.jpg?fit=crop&h=600&w=600,"Guacamole Hacendado, Tarrina, 200 Gramos, 1,80€ por Unidad"
4136,Perfume y colonia,Lote infantil manicura Color Up Unicorn Power,Caja 1 ud.,"8,00 €",,https://prod-mercadona.imgix.net/images/8c9c97ea8b74e5eb4a89adeaeb806a3e.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/224d6b256eacc5178f18f6c5aca3302d.jpg?fit=crop&h=600&w=600,"Lote infantil manicura Color Up Unicorn Power, Caja, 1 Unidad, 8,00€ por Unidad"
145,Marisco,Mejillón,Malla 1 kg,"3,20 €",,https://prod-mercadona.imgix.net/images/d0c718ceb8046667b4fd6a4aad7b8ba7.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/cb31b260cc73b8029fc5a47b97b07124.jpg?fit=crop&h=600&w=600,"Mejillón, Malla, 1 Kilo, 3,20€ por Unidad"
4557,Utensilios de limpieza y calzado,Esponja de calzado incoloro brillo y protección Yak,1 ud.,"1,75 €",,https://prod-mercadona.imgix.net/images/4ae73e8c890f3886c00d2ca1ad304339.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/b127a5275d67b94489b61f8cb91ecbab.jpg?fit=crop&h=600&w=600,"Esponja de calzado incoloro brillo y protección Yak, 1 Unidad, 1,75€ por Unidad"
1316,Té e infusiones,Té Chai Hacendado,Caja 20 bolsitas (40 g),"1,40 €",,https://prod-mercadona.imgix.net/images/01553faca744a8bd9317002b6591da2f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/93c6939896d32ef9c4e76638ad68c752.jpg?fit=crop&h=600&w=600,"Té Chai Hacendado, Caja, 20 bolsitas (40 g), 1,40€ por Unidad"
473,Chopped y mortadela,Mortadela de pavo con aceitunas Hacendado finas lonchas,Paquete 200 g,"1,50 €",,https://prod-mercadona.imgix.net/images/a0ccae0279715d862a6bd615fd53776a.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e199e56133a05ffe4673b834f8ac8dd4.jpg?fit=crop&h=600&w=600,"Mortadela de pavo con aceitunas Hacendado finas lonchas, Paquete, 200 Gramos, 1,50€ por Unidad"
3621,Pinceles y brochas,Sacapuntas doble Deliplus lápiz fino y grueso,1 ud.,"2,50 €",,https://prod-mercadona.imgix.net/images/1b9ee6177eb11d94217a312816d3967f.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/1f180e8b01e44aa505f524e67486a607.jpg?fit=crop&h=600&w=600,"Sacapuntas doble Deliplus lápiz fino y grueso, 1 Unidad, 2,50€ por Unidad"
9,Vacuno,Tacos de vacuno marinado para guisar,Bandeja 600 g aprox.,"9,42 €",,https://prod-mercadona.imgix.net/images/87925c0ab00c8e694ec024af6f8afbd1.jpg?fit=crop&h=600&w=600,https://prod-mercadona.imgix.net/images/e85ed8841233548e53d68a670dc3b8a3.jpg?fit=crop&h=600&w=600,"Tacos de vacuno marinado para guisar, Bandeja, 600 Gramos aprox., 9,42€ por Unidad"
